id_geo_region;iso;name_ru;name_en;timezone;okato;id_geo_country
1496152;RU-OMS;"Омская область";"Omskaya Oblast\\\\\\\\\\\\\\\\\\\\\\'";Asia/Omsk;"52";185
1496745;RU-NVS;"Новосибирская область";"Novosibirskaya Oblast\\\\\\\\\\\\\\\\\\\\\\'";Asia/Novosibirsk;"50";185
1501312;RU-KGN;"Курганская область";"Kurganskaya Oblast\\\\\\\\\\\\\\\\\\\\\\'";Asia/Yekaterinburg;"37";185
1502020;RU-KYA;"Красноярский край";"Krasnoyarskiy Kray";Asia/Krasnoyarsk;"40";185
1503773;RU-KHM;"Ханты-Мансийский автономный округ - Югра";"Khanty-Mansiyskiy Avtonomnyy Okrug - Yugra";Asia/Yekaterinburg;"711";185
1503834;RU-KK;Хакасия;"Respublika Khakasiya";Asia/Krasnoyarsk;"95";185
1503900;RU-KEM;"Кемеровская область";"Kemerovskaya Oblast\\\\\\\\\\\\\\\\\\\\\\'";Asia/Novokuznetsk;"32";185
1506272;RU-AL;Алтай;"Respublika Altay";Asia/Omsk;"84";185
1508290;RU-CHE;"Челябинская область";"Chelyabinskaya Oblast\\\\\\\\\\\\\\\\\\\\\\'";Asia/Yekaterinburg;"75";185
1511732;RU-ALT;"Алтайский край";"Altayskiy Kray";Asia/Omsk;"10";185
1517381;KZ-VOS;"Восточно-Казахстанская область";"Shyghys Qazaqstan Oblysy";Asia/Almaty;"";122
1518003;KZ-AKM;"Акмолинская область";"Aqmola Oblysy";Asia/Almaty;"";122
1519367;KZ-SEV;"Северо-Казахстанская область";"Severo-Kazakhstanskaya Oblast\\\\\\\\\\\\\\\\\\\\\\'";Asia/Almaty;"";122
1520239;KZ-PAV;"Павлодарская область";"Pavlodar Oblysy";Asia/Almaty;"";122
1521406;KZ-KZY;"Кызылординская область";"Qyzylorda Oblysy";Asia/Qyzylorda;"";122
1521671;KZ-KUS;"Костанайская область";"Qostanay Oblysy";Asia/Qyzylorda;"";122
1523401;KZ-KAR;"Карагандинская область";"Qaraghandy Oblysy";Asia/Almaty;"";122
1524444;KZ-ZHA;"Жамбылская область";"Zhambyl Oblysy";Asia/Almaty;"";122
1524787;KZ-YUZ;"Южно-Казахстанская область";"Yuzhno-Kazakhstanskaya Oblast\\\\\\\\\\\\\\\\\\\\\\'";Asia/Almaty;"";122
1526395;KZ-ALA;Алматы;"Almaty Qalasy";Asia/Almaty;"";122
1528260;KG-Y;"Иссык-Кульская область";"Issyk-Kul\\\\\\\\\\\\\\\\\\\\\\'skaya Oblast\\\\\\\\\\\\\\\\\\\\\\'";Asia/Bishkek;"";113
1529047;CN-65;Синьцзян-Уйгурский;"Xinjiang Uygur Zizhiqu";Asia/Urumqi;"";48
1529778;KG-J;"Джалал-Абадская область";Jalal-Abad;Asia/Bishkek;"";113
1537162;KZ-ALM;"Алматинская область";"Almaty Oblysy";Asia/Almaty;"";122
1538316;KZ-BAY;Байконур;"Bayqongyr Qalasy";Asia/Almaty;"";122
1538317;KZ-AST;Астана;"Astana Qalasy";Asia/Almaty;"";122
1538652;KG-C;"Чуйская область";"Chuyskaya Oblast\\\\\\\\\\\\\\\\\\\\\\'";Asia/Bishkek;"";113
1547449;MU-RO;Родригес;Rodrigues;Indian/Mauritius;"";149
1559969;VN-22;Нгеан;"Tinh Nghe An";Asia/Ho_Chi_Minh;"";233
1559970;VN-18;Ниньбинь;"Tinh Ninh Binh";Asia/Ho_Chi_Minh;"";233
1559971;VN-36;Ниньтхуан;"Tinh Ninh Thuan";Asia/Ho_Chi_Minh;"";233
1559972;VN-52;Шокчанг;"Tinh Soc Trang";Asia/Ho_Chi_Minh;"";233
1559975;VN-51;Чавинь;"Tinh Tra Vinh";Asia/Ho_Chi_Minh;"";233
1559976;VN-07;Туенкуанг;"Tinh Tuyen Quang";Asia/Ho_Chi_Minh;"";233
1559977;VN-49;Виньлонг;"Tinh Vinh Long";Asia/Ho_Chi_Minh;"";233
1562412;VN-02;Лаокай;"Tinh Lao Cai";Asia/Ho_Chi_Minh;"";233
1564676;VN-46;Тьензянг;"Tinh Tien Giang";Asia/Ho_Chi_Minh;"";233
1565033;VN-26;Тхыатхьен-Хюэ;"Tinh Thua Thien-Hue";Asia/Ho_Chi_Minh;"";233
1566165;VN-21;Тханьхоа;"Tinh Thanh Hoa";Asia/Ho_Chi_Minh;"";233
1566338;VN-20;Тхайбинь;"Tinh Thai Binh";Asia/Ho_Chi_Minh;"";233
1566557;VN-37;Тэйнинь;"Tinh Tay Ninh";Asia/Ho_Chi_Minh;"";233
1567643;VN-05;Шонла;"Tinh Son La";Asia/Ho_Chi_Minh;"";233
1568733;VN-25;Куангчи;"Tinh Quang Tri";Asia/Ho_Chi_Minh;"";233
1568769;VN-29;Куангнгай;"Tinh Quang Ngai";Asia/Ho_Chi_Minh;"";233
1572594;VN-14;Хоабинь;"Tinh Hoa Binh";Asia/Ho_Chi_Minh;"";233
1575788;VN-41;Лонган;"Long An";Asia/Ho_Chi_Minh;"";233
1576632;VN-09;Лангшон;"Tinh Lang Son";Asia/Ho_Chi_Minh;"";233
1577882;VN-35;Ламдонг;"Tinh Lam Dong";Asia/Ho_Chi_Minh;"";233
1579634;VN-34;Кханьхоа;"Tinh Khanh Hoa";Asia/Ho_Chi_Minh;"";233
1580578;VN-SG;Хошимин;"Ho Chi Minh City";Asia/Ho_Chi_Minh;"";233
1580700;VN-23;Хатинь;"Tinh Ha Tinh";Asia/Ho_Chi_Minh;"";233
1581088;VN-30;Зялай;"Gia Lai";Asia/Ho_Chi_Minh;"";233
1581129;VN-HN;Ханой;"Thanh Pho Ha Noi";Asia/Ho_Chi_Minh;"";233
1581188;VN-CT;Кантхо;"Thanh Pho Can Tho";Asia/Ho_Chi_Minh;"";233
1581297;VN-HP;Хайфон;"Thanh Pho Hai Phong";Asia/Ho_Chi_Minh;"";233
1581882;VN-40;Биньтхуан;"Tinh Binh Thuan";Asia/Ho_Chi_Minh;"";233
1582720;VN-39;Донгнай;"Tinh Dong Nai";Asia/Ho_Chi_Minh;"";233
1584169;VN-33;Даклак;"Tinh Dak Lak";Asia/Ho_Chi_Minh;"";233
1584534;VN-43;Бариа-Вунгтау;"Tinh Ba Ria-Vung Tau";Asia/Ho_Chi_Minh;"";233
1587871;VN-31;Биньдинь;"Tinh Binh Dinh";Asia/Ho_Chi_Minh;"";233
1587974;VN-50;Бенче;"Tinh Ben Tre";Asia/Ho_Chi_Minh;"";233
1594446;VN-44;Анзянг;"An Giang";Asia/Ho_Chi_Minh;"";233
1604767;TH-35;Ясотхон;"Changwat Yasothon";Asia/Bangkok;"";210
1604869;TH-95;Яла;"Changwat Yala";Asia/Bangkok;"";210
1605214;TH-53;Уттарадит;"Changwat Uttaradit";Asia/Bangkok;"";210
1605277;TH-23;Трат;"Changwat Trat";Asia/Bangkok;"";210
1606029;TH-32;Сурин;"Changwat Surin";Asia/Bangkok;"";210
1606032;TH-72;Супханбури;"Changwat Suphan Buri";Asia/Bangkok;"";210
1606146;TH-90;Сонгкхла;"Changwat Songkhla";Asia/Bangkok;"";210
1606238;TH-33;Сисакет;"Changwat Sisaket";Asia/Bangkok;"";210
1606375;TH-91;Сатун;"Changwat Satun";Asia/Bangkok;"";210
1606417;TH-19;Сарабури;"Changwat Sara Buri";Asia/Bangkok;"";210
1606585;TH-75;Самутсонгкхрам;"Changwat Samut Songkhram";Asia/Bangkok;"";210
1606587;TH-74;Самутсакхон;"Changwat Samut Sakhon";Asia/Bangkok;"";210
1606589;TH-11;Самутпракан;"Changwat Samut Prakan";Asia/Bangkok;"";210
1607000;TH-45;Ройет;"Changwat Roi Et";Asia/Bangkok;"";210
1607016;TH-21;Районг;"Changwat Rayong";Asia/Bangkok;"";210
1607530;TH-14;Аюттхая;"Changwat Phra Nakhon Si Ayutthaya";Asia/Bangkok;"";210
1607551;TH-54;Пхрэ;"Changwat Phrae";Asia/Bangkok;"";210
1607707;TH-65;Пхитсанулок;"Changwat Phitsanulok";Asia/Bangkok;"";210
1607724;TH-66;Пхичит;"Changwat Phichit";Asia/Bangkok;"";210
1607736;TH-67;Пхетчабун;"Changwat Phetchabun";Asia/Bangkok;"";210
1607758;TH-56;Пхаяу;"Changwat Phayao";Asia/Bangkok;"";210
1607778;TH-93;Пхаттхалунг;"Changwat Phatthalung";Asia/Bangkok;"";210
1607976;TH-94;Паттани;"Changwat Pattani";Asia/Bangkok;"";210
1607982;TH-13;Патхумтхани;"Changwat Pathum Thani";Asia/Bangkok;"";210
1608132;TH-12;Нонтхабури;"Changwat Nonthaburi";Asia/Bangkok;"";210
1608231;TH-43;Нонгкхай;"Changwat Nong Khai";Asia/Bangkok;"";210
1608408;TH-96;Наратхиват;"Changwat Narathiwat";Asia/Bangkok;"";210
1608451;TH-55;Нан;"Changwat Nan";Asia/Bangkok;"";210
1608525;TH-80;Накхонситхаммарат;"Changwat Nakhon Si Thammarat";Asia/Bangkok;"";210
1608526;TH-60;Накхонсаван;"Changwat Nakhon Sawan";Asia/Bangkok;"";210
1608528;TH-30;Накхонратчасима;"Changwat Nakhon Ratchasima";Asia/Bangkok;"";210
1608533;TH-48;Накхонпханом;"Changwat Nakhon Pathom";Asia/Bangkok;"";210
1608595;TH-49;Мукдахан;"Changwat Mukdahan";Asia/Bangkok;"";210
1608899;TH-44;Махасаракхам;"Changwat Maha Sarakham";Asia/Bangkok;"";210
1609031;TH-16;Лопбури;"Changwat Lop Buri";Asia/Bangkok;"";210
1609070;TH-42;Лёй;"Changwat Loei";Asia/Bangkok;"";210
1609348;TH-10;Бангкок;Bangkok;Asia/Bangkok;"";210
1609775;TH-40;Кхонкэн;"Changwat Khon Kaen";Asia/Bangkok;"";210
1610468;TH-46;Каласин;"Changwat Kalasin";Asia/Bangkok;"";210
1611108;TH-20;Чонбури;"Changwat Chon Buri";Asia/Bangkok;"";210
1611268;TH-22;Чантхабури;"Changwat Chanthaburi";Asia/Bangkok;"";210
1611406;TH-36;Чайяпхум;"Changwat Chaiyaphum";Asia/Bangkok;"";210
1611438;TH-24;Чаченгсау;"Changwat Chachoengsao";Asia/Bangkok;"";210
1611452;TH-31;Бурирам;"Changwat Buriram";Asia/Bangkok;"";210
1621034;TH-15;Ангтхонг;"Changwat Ang Thong";Asia/Bangkok;"";210
1621176;ID-YO;Джокьякарта;"Daerah Istimewa Yogyakarta";Asia/Jakarta;"";100
1626196;ID-SS;"Южная Суматра";"Sumatera Selatan";Asia/Jakarta;"";100
1626197;ID-SB;"Западная Суматра";"Provinsi Sumatera Barat";Asia/Jakarta;"";100
1626229;ID-SA;"Северный Сулавеси";"Sulawesi Utara";Asia/Makassar;"";100
1626230;ID-SG;"Юго-Восточный Сулавеси";"Sulawesi Tenggara";Asia/Makassar;"";100
1626231;ID-ST;"Центральный Сулавеси";"Sulawesi Tengah";Asia/Makassar;"";100
1626232;ID-SN;"Южный Сулавеси";"Provinsi Sulawesi Selatan";Asia/Makassar;"";100
1629652;ID-RI;Риау;"Provinsi Riau";Asia/Jakarta;"";100
1633791;ID-NT;"Восточные Малые Зондские острова";"Provinsi Nusa Tenggara Timur";Asia/Makassar;"";100
1633792;ID-NB;"Западные Малые Зондские острова";"West Nusa Tenggara";Asia/Makassar;"";100
1641897;ID-KI;"Восточный Калимантан";"Provinsi Kalimantan Timur";Asia/Makassar;"";100
1641898;ID-KT;"Центральный Калимантан";"Provinsi Kalimantan Tengah";Asia/Pontianak;"";100
1641899;ID-KS;"Южный Калимантан";"Provinsi Kalimantan Selatan";Asia/Jakarta;"";100
1641900;ID-KB;"Западный Калимантан";"Provinsi Kalimantan Barat";Asia/Pontianak;"";100
1642668;ID-JI;"Восточная Ява";"Jawa Timur";Asia/Jakarta;"";100
1642669;ID-JT;"Центральная Ява";"Provinsi Jawa Tengah";Asia/Jakarta;"";100
1642672;ID-JB;"Западная Ява";"Jawa Barat";Asia/Jakarta;"";100
1642856;ID-JA;Джамби;"Provinsi Jambi";Asia/Jakarta;"";100
1642907;ID-JK;Джакарта;"Daerah Khusus Ibukota Jakarta";Asia/Jakarta;"";100
1643012;ID-PA;Папуа;"Provinsi Papua";Asia/Jayapura;"";100
1649147;ID-BE;Бенгкулу;"Propinsi Bengkulu";Asia/Jakarta;"";100
1650535;ID-BA;Бали;"Provinsi Bali";Asia/Makassar;"";100
1733035;MY-04;Малакка;Melaka;Asia/Kuala_Lumpur;"";153
1733036;MY-11;Тренгану;Terengganu;Asia/Kuala_Lumpur;"";153
1733037;MY-10;Селангор;Selangor;Asia/Kuala_Lumpur;"";153
1733038;MY-13;Саравак;Sarawak;Asia/Kuching;"";153
1733039;MY-12;Сабах;Sabah;Asia/Kuching;"";153
1733040;MY-09;Перлис;Perlis;Asia/Kuala_Lumpur;"";153
1733041;MY-08;Перак;Perak;Asia/Kuala_Lumpur;"";153
1733042;MY-06;Паханг;Pahang;Asia/Kuala_Lumpur;"";153
1733043;MY-05;Негери-Сембелан;"Negeri Sembilan";Asia/Kuala_Lumpur;"";153
1733044;MY-03;Келантан;Kelantan;Asia/Kuala_Lumpur;"";153
1733046;MY-14;Куала-Лумпур;"Kuala Lumpur";Asia/Kuala_Lumpur;"";153
1733047;MY-07;Пинанг;"Pulau Pinang";Asia/Kuala_Lumpur;"";153
1733048;MY-02;Кедах;Kedah;Asia/Kuala_Lumpur;"";153
1733049;MY-01;Джохор;Johor;Asia/Kuala_Lumpur;"";153
1734240;MY-15;Лабуан;Labuan;Asia/Kuching;"";153
1784764;CN-33;Чжэцзян;"Zhejiang Sheng";Asia/Shanghai;"";48
1785694;CN-53;Юньнань;"Yunnan Sheng";Asia/Chongqing;"";48
1792943;CN-12;Тяньцзинь;"Tianjin Shi";Asia/Shanghai;"";48
1794299;CN-51;Сычуань;"Sichuan Sheng";Asia/Chongqing;"";48
1795912;CN-14;Шаньси;"Shanxi Sheng";Asia/Chongqing;"";48
1796231;CN-31;Шанхай;"Shanghai Shi";Asia/Shanghai;"";48
1796328;CN-37;Шаньдун;"Shandong Sheng";Asia/Shanghai;"";48
1796480;CN-61;Шэньси;Shaanxi;Asia/Chongqing;"";48
1799355;CN-64;Нинся-Хуэйский;"Ningxia Huizu Zizhiqu";Asia/Chongqing;"";48
1806222;CN-36;Цзянси;"Jiangxi Sheng";Asia/Shanghai;"";48
1806260;CN-32;Цзянсу;"Jiangsu Sheng";Asia/Shanghai;"";48
1806691;CN-43;Хунань;"Hunan Sheng";Asia/Chongqing;"";48
1806949;CN-42;Хубэй;"Hubei Sheng";Asia/Chongqing;"";48
1808520;CN-41;Хэнань;"Henan Sheng";Asia/Shanghai;"";48
1808773;CN-13;Хэбэй;"Hebei Sheng";Asia/Shanghai;"";48
1809054;CN-46;Хайнань;"Hainan Sheng";Asia/Chongqing;"";48
1809445;CN-52;Гуйчжоу;"Guizhou Sheng";Asia/Chongqing;"";48
1809867;CN-45;Гуанси-Чжуанский;"Guangxi Zhuangzu Zizhiqu";Asia/Chongqing;"";48
1809935;CN-44;Гуандун;"Guangdong Sheng";Asia/Chongqing;"";48
1810676;CN-62;Ганьсу;"Gansu Sheng";Asia/Chongqing;"";48
1811017;CN-35;Фуцзянь;"Fujian Sheng";Asia/Shanghai;"";48
1814905;CN-50;Чунцин;"Chongqing Shi";Asia/Chongqing;"";48
1818058;CN-34;Аньхой;"Anhui Sheng";Asia/Shanghai;"";48
1818224;;Юньлон;"Yuen Long District";Asia/Hong_Kong;"";94
1820106;BN-TE;Тембуронг;"Temburong District";Asia/Brunei;"";29
1820818;BN-BM;Бруней-Муара;"Brunei and Muara District";Asia/Brunei;"";29
1820869;BN-BE;Белайт;"Belait District";Asia/Brunei;"";29
1821273;FR-MO;Макао;"Concelho de Macau";Asia/Macau;"";143
1830103;KH-12;Пномпень;"Phnom Penh";Asia/Phnom_Penh;"";114
1831095;KH-8;Кандаль;Kandal;Asia/Phnom_Penh;"";114
1831166;KH-4;Кампонгчнанг;"Kampong Chhnang";Asia/Phnom_Penh;"";114
1833742;KR-31;Ульсан;Ulsan;Asia/Seoul;"";119
1835224;KR-30;Тэджон;Daejeon;Asia/Seoul;"";119
1835327;KR-27;Тэгу;Daegu;Asia/Seoul;"";119
1835847;KR-11;Сеул;Seoul;Asia/Seoul;"";119
1838519;KR-26;Пусан;Busan;Asia/Seoul;"";119
1841597;KR-47;Кёнсан-Пукто;"North Gyeongsang";Asia/Seoul;"";119
1841610;KR-41;Кёнгидо;Gyeonggi;Asia/Seoul;"";119
1841808;KR-29;Кванджу;Gwangju;Asia/Seoul;"";119
1843125;KR-42;Канвондо;Gangwon;Asia/Seoul;"";119
1843561;KR-28;Инчхон;Incheon;Asia/Seoul;"";119
1845105;KR-44;Чхунчхон-Намдо;"South Chungcheong";Asia/Seoul;"";119
1845106;KR-43;Чхунчхон-Пукто;"North Chungcheong";Asia/Seoul;"";119
1845788;KR-46;Чолла-Намдо;"South Jeolla";Asia/Seoul;"";119
1845789;KR-45;Чолла-Пукто;"North Jeolla";Asia/Seoul;"";119
1846265;KR-49;Чеджудо;Jeju;Asia/Seoul;"";119
1848649;JP-19;Яманаси;Yamanashi-ken;Asia/Tokyo;"";111
1848681;JP-35;Ямагути;Yamaguchi-ken;Asia/Tokyo;"";111
1848938;JP-30;Вакаяма;Wakayama-ken;Asia/Tokyo;"";111
1849872;JP-16;Тояма;Toyama-ken;Asia/Tokyo;"";111
1849890;JP-31;Тоттори;Tottori-ken;Asia/Tokyo;"";111
1850144;JP-13;Токио;Tokyo-to;Asia/Tokyo;"";111
1850157;JP-36;Токусима;Tokushima-ken;Asia/Tokyo;"";111
1850310;JP-09;Тотиги;Tochigi-ken;Asia/Tokyo;"";111
1851715;JP-22;Сидзуока;Shizuoka-ken;Asia/Tokyo;"";111
1852442;JP-32;Симанэ;Shimane-ken;Asia/Tokyo;"";111
1852553;JP-25;Сига;Shiga-ken;Asia/Tokyo;"";111
1853226;JP-11;Сайтама;Saitama-ken;Asia/Tokyo;"";111
1853299;JP-41;Сага;Saga-ken;Asia/Tokyo;"";111
1853904;JP-27;Осака;Osaka-fu;Asia/Tokyo;"";111
1854345;JP-47;Окинава;Okinawa-ken;Asia/Tokyo;"";111
1854381;JP-33;Окаяма;Okayama-ken;Asia/Tokyo;"";111
1854484;JP-44;Оита;Oita-ken;Asia/Tokyo;"";111
1855429;JP-15;Ниигата;Niigata-ken;Asia/Tokyo;"";111
1855608;JP-29;Нара;Nara-ken;Asia/Tokyo;"";111
1856156;JP-42;Нагасаки;Nagasaki-ken;Asia/Tokyo;"";111
1856210;JP-20;Нагано;Nagano-ken;Asia/Tokyo;"";111
1856710;JP-45;Миядзаки;Miyazaki-ken;Asia/Tokyo;"";111
1857352;JP-24;Миэ;Mie-ken;Asia/Tokyo;"";111
1857907;JP-26;Киото;Kyoto-fu;Asia/Tokyo;"";111
1858419;JP-43;Кумамото;Kumamoto-ken;Asia/Tokyo;"";111
1859133;JP-39;Коти;Kochi-ken;Asia/Tokyo;"";111
1860291;JP-14;Канагава;Kanagawa-ken;Asia/Tokyo;"";111
1860825;JP-46;Кагосима;Kagoshima-ken;Asia/Tokyo;"";111
1860834;JP-37;Кагава;Kagawa-ken;Asia/Tokyo;"";111
1861387;JP-17;Исикава;Ishikawa-ken;Asia/Tokyo;"";111
1862047;JP-28;Хёго;Hyogo-ken;Asia/Tokyo;"";111
1862413;JP-34;Хиросима;Hiroshima-ken;Asia/Tokyo;"";111
1863501;JP-10;Гумма;Gunma-ken;Asia/Tokyo;"";111
1863640;JP-21;Гифу;Gifu-ken;Asia/Tokyo;"";111
1863958;JP-40;Фукуока;Fukuoka-ken;Asia/Tokyo;"";111
1863983;JP-18;Фукуи;Fukui-ken;Asia/Tokyo;"";111
1864226;JP-38;Эхимэ;Ehime-ken;Asia/Tokyo;"";111
1865694;JP-23;Айти;Aichi-ken;Asia/Tokyo;"";111
1871856;KP-01;Пхеньян;Pyongyang;Asia/Pyongyang;"";118
1899262;KH-18;Сиануквиль;Sihanoukville;Asia/Phnom_Penh;"";114
1902028;KR-48;Кёнсан-Намдо;"South Gyeongsang";Asia/Seoul;"";119
1904618;LA-VT;Вьентьян;"Vientiane Prefecture";Asia/Vientiane;"";123
1905412;VN-56;Бакнинь;"Tinh Bac Ninh";Asia/Ho_Chi_Minh;"";233
1905419;VN-54;Бакзянг;"Tinh Bac Giang";Asia/Ho_Chi_Minh;"";233
1905468;VN-DN;Дананг;"Thanh Pho Da Nang";Asia/Ho_Chi_Minh;"";233
1905475;VN-57;Биньзыонг;"Tinh Binh Duong";Asia/Ho_Chi_Minh;"";233
1905497;VN-69;Тхайнгуен;"Tinh Thai Nguyen";Asia/Ho_Chi_Minh;"";233
1905516;VN-27;Куангнам;"Tinh Quang Nam";Asia/Ho_Chi_Minh;"";233
1905669;VN-53;Баккан;"Tinh Bac Kan";Asia/Ho_Chi_Minh;"";233
1905678;VN-59;Камау;"Tinh Ca Mau";Asia/Ho_Chi_Minh;"";233
1905686;VN-61;Хайзыонг;"Tinh Hai Duong";Asia/Ho_Chi_Minh;"";233
1905699;VN-66;Хынгйен;"Tinh Hung Yen";Asia/Ho_Chi_Minh;"";233
1906686;TH-41;Удонтхани;"Changwat Udon Thani";Asia/Bangkok;"";210
1906688;TH-34;Убонратчатхани;"Changwat Ubon Ratchathani";Asia/Bangkok;"";210
1906689;TH-37;Амнатчарен;"Changwat Amnat Charoen";Asia/Bangkok;"";210
1923045;ID-BT;Бантен;Banten;Asia/Jakarta;"";100
1923046;ID-GO;Бантен;"Provinsi Gorontalo";Asia/Makassar;"";100
1958070;ID-MU;"Северное Малуку";"Provinsi Maluku Utara";Asia/Jayapura;"";100
1996551;ID-KR;"Острова Риау";"Provinsi Kepulauan Riau";Asia/Pontianak;"";100
1996552;MY-16;Путраджайя;Putrajaya;Asia/Kuala_Lumpur;"";153
2013162;RU-SA;"Саха (Якутия)";"Respublika Sakha (Yakutiya)";Asia/Yakutsk;"98";185
2017623;RU-PRI;"Приморский край";"Primorskiy Kray";Asia/Vladivostok;"50";185
2022888;RU-KHA;"Хабаровский край";"Khabarovskiy Kray";Asia/Vladivostok;"80";185
2023468;RU-IRK;"Иркутская область";"Irkutskaya Oblast\\\\\\\\\\\\\\\\\\\\\\'";Asia/Irkutsk;"25";185
2026639;RU-YEV;"Еврейская автономная область";"Yevreyskaya Avtonomnaya Oblast\\\\\\\\\\\\\\\\\\\\\\'";Asia/Vladivostok;"99";185
2027748;RU-AMU;"Амурская область";"Amurskaya Oblast\\\\\\\\\\\\\\\\\\\\\\'";Asia/Yakutsk;"10";185
2028461;MN-1;Улан-Батор;"Ulaanbaatar Hot";Asia/Ulaanbaatar;"";142
2029155;MN-051;Сухэ-Батор;"Suhbaatar Aymag";Asia/Choibalsan;"";142
2029432;MN-049;Сэлэнгэ;"Selenge Aymag";Asia/Ulaanbaatar;"";142
2032199;MN-067;Булган;"Bulgan Province";Asia/Ulaanbaatar;"";142
2035607;CN-15;"Внутренняя Монголия";"Inner Mongolia Autonomous Region";Asia/Harbin;"";48
2036115;CN-21;Ляонин;"Liaoning Sheng";Asia/Harbin;"";48
2036500;CN-22;Гирин;"Jilin Sheng";Asia/Harbin;"";48
2036965;CN-23;Хэйлунцзян;"Heilongjiang Sheng";Asia/Harbin;"";48
2038349;CN-11;Пекин;"Beijing Shi";Asia/Shanghai;"";48
2050915;RU-BU;Бурятия;"Respublika Buryatiya";Asia/Irkutsk;"81";185
2055111;MN-037;Дархан-Уул;"Darhan-Uul Aymag";Asia/Ulaanbaatar;"";142
2058645;AU-WA;"Западная Австралия";"State of Western Australia";Australia/Perth;"";16
2061327;AU-SA;"Южная Австралия";"State of South Australia";Australia/Adelaide;"";16
2064513;AU-NT;"Северная территория";"Northern Territory";Australia/Darwin;"";16
2083549;PG-WPD;Западная;"Western Province";Pacific/Port_Moresby;"";171
2089856;PG-NCD;"Столичный округ";"National Capital District";Pacific/Port_Moresby;"";171
2108831;SB-GU;Гуадалканал;"Guadalcanal Province";Pacific/Guadalcanal;"";188
2110215;KI-G;"Острова Гилберта";"Gilbert Islands";Pacific/Tarawa;"";115
2110554;JP-06;Ямагата;Yamagata;Asia/Tokyo;"";111
2111888;JP-04;Мияги;Miyagi;Asia/Tokyo;"";111
2112518;JP-03;Иватэ;Iwate-ken;Asia/Tokyo;"";111
2112669;JP-08;Ибараки;Ibaraki-ken;Asia/Tokyo;"";111
2112922;JP-07;Фукусима;Fukushima-ken;Asia/Tokyo;"";111
2113014;JP-12;Тиба;Chiba-ken;Asia/Tokyo;"";111
2113124;JP-05;Акита;Akita-ken;Asia/Tokyo;"";111
2121529;RU-SAK;"Сахалинская область";"Sakhalinskaya Oblast\\\\\\\\\\\\\\\\\\\\\\'";Asia/Sakhalin;"64";185
2123627;RU-MAG;"Магаданская область";"Magadanskaya Oblast\\\\\\\\\\\\\\\\\\\\\\'";Asia/Magadan;"44";185
2125072;RU-KAM;"Камчатский край";"Kamtchatski Kray";Asia/Kamchatka;"30";185
2126099;RU-CHU;"Чукотский автономный округ";"Chukotskiy Avtonomnyy Okrug";Asia/Anadyr;"77";185
2130037;JP-01;Хоккайдо;Hokkaido;Asia/Tokyo;"";111
2130656;JP-02;Аомори;Aomori-ken;Asia/Tokyo;"";111
2132895;PG-MBA;Милн-Бей;"Milne Bay Province";Pacific/Port_Moresby;"";171
2145234;AU-VIC;Виктория;"State of Victoria";Australia/Melbourne;"";16
2147291;AU-TAS;Тасмания;"State of Tasmania";Australia/Hobart;"";16
2152274;AU-QLD;Квинсленд;"State of Queensland";Australia/Brisbane;"";16
2155400;AU-NSW;"Новый Южный Уэльс";"State of New South Wales";Australia/Sydney;"";16
2177478;AU-ACT;"Австралийская столичная территория";"Australian Capital Territory";Australia/Sydney;"";16
2179538;NZ-WGN;Веллингтон;Wellington;Pacific/Auckland;"";166
2179671;NZ-MWT;Манавату-Уангануи;Manawatu-Wanganui;Pacific/Auckland;"";166
2180293;NZ-WKO;Уаикато;Waikato;Pacific/Auckland;"";166
2181818;NZ-TAS;Тасман;Tasman;Pacific/Auckland;"";166
2181872;NZ-TKI;Таранаки;Taranaki;Pacific/Auckland;"";166
2182501;NZ-STL;Саутленд;Southland;Pacific/Auckland;"";166
2182560;NZ-BOP;Бей-оф-Пленти;"Bay of Plenty";Pacific/Auckland;"";166
2185978;NZ-NTL;Нортленд;Northland;Pacific/Auckland;"";166
2187304;NZ-MBH;Марлборо;Marlborough;Pacific/Auckland;"";166
2190146;NZ-HKB;Хокс-Бей;"Hawke\\\\\\\\\\\\\\\\\\\\\\'s Bay";Pacific/Auckland;"";166
2190767;NZ-GIS;Гисборн;Gisborne;Pacific/Auckland;"";166
2192628;NZ-CAN;Кентербери;Canterbury;Pacific/Auckland;"";166
2193734;NZ-AUK;Окленд;Auckland;Pacific/Auckland;"";166
2194371;FJ-W;"Западный округ";"Western Division";Pacific/Fiji;"";70
2205272;FJ-C;"Центральный округ";"Central Division";Pacific/Fiji;"";70
2208267;VU-SEE;Шефа;"Shefa Province";Pacific/Efate;"";234
2210245;LY-TB;Тарабулус;"Tripoli District";Africa/Tripoli;"";133
2212774;LY-SB;Сабха;"Sha`biyat Sabha";Africa/Tripoli;"";133
2214845;LY-MI;Мисурата;"Sha`biyat Misratah";Africa/Tripoli;"";133
2221788;CM-SW;Юго-Западный;"South-West Region";Africa/Douala;"";47
2222934;CM-OU;Западный;"West Region";Africa/Douala;"";47
2223602;CM-NW;Северо-Западный;"North-West Region";Africa/Douala;"";47
2223603;CM-NO;Северный;"North Region";Africa/Douala;"";47
2229336;CM-LT;Прибрежный;"Littoral Region";Africa/Douala;"";47
2233376;CM-CE;Центральный;"Centre Region";Africa/Douala;"";47
2236566;AO-UIG;Уиже;"Provincia do Uige";Africa/Luanda;"";11
